time,cpu_usage,active_workers,queue_len
15570,100,5,385
15580,100,5,386
15590,100,5,386
15600,100,5,387
15610,100,5,387
15620,100,5,387
15630,100,5,387
15640,100,5,387
15650,100,5,387
15660,100,5,388
15670,100,5,388
15680,100,5,389
15690,100,5,389
15700,100,5,390
15710,100,5,390
15720,100,5,390
15730,100,5,390
15740,100,5,390
15750,100,5,390
15760,100,5,390
15770,100,5,390
15780,100,5,391
15790,100,5,391
15800,100,5,392
15810,100,5,392
15820,100,5,392
15830,100,5,392
15840,100,5,392
15850,100,5,392
15860,100,5,393
15870,100,5,393
15880,100,5,394
15890,100,5,394
15900,100,5,395
15910,100,5,395
15920,100,5,395
15930,100,5,395
15940,100,5,395
15950,100,5,395
15960,100,5,395
15970,100,5,395
15980,100,5,396
15990,100,5,396
16000,100,5,397
16010,100,5,397
16020,100,5,397
16030,100,5,397
16040,100,5,397
16050,100,5,397
16060,100,5,398
16070,100,5,398
16080,100,5,399
16090,100,5,399
16100,100,5,400
16110,100,5,400
16120,100,5,400
16130,100,5,400
16140,100,5,400
16150,100,5,400
16160,100,5,400
16170,100,5,400
16180,100,5,401
16190,100,5,401
16200,100,5,402
16210,100,5,402
16220,100,5,402
16230,100,5,402
16240,100,5,402
16250,100,5,402
16260,100,5,403
16270,100,5,403
16280,100,5,404
16290,100,5,404
16300,100,5,405
16310,100,5,405
16320,100,5,405
16330,100,5,405
16340,100,5,405
16350,100,5,405
16360,100,5,405
16370,100,5,405
16380,100,5,406
16390,100,5,406
16400,100,5,407
16410,100,5,407
16420,100,5,407
16430,100,5,407
16440,100,5,407
16450,100,5,407
16460,100,5,408
16470,100,5,408
16480,100,5,409
16490,100,5,409
16500,100,5,410
16510,100,5,410
16520,100,5,410
16530,100,5,410
16540,100,5,410
16550,100,5,410
16560,100,5,410
16570,100,5,410
16580,100,5,411
16590,100,5,411
16600,100,5,412
16610,100,5,412
16620,100,5,412
16630,100,5,412
16640,100,5,412
16650,100,5,412
16660,100,5,413
16670,100,5,413
16680,100,5,414
16690,100,5,414
16700,100,5,415
16710,100,5,415
16720,100,5,415
16730,100,5,415
16740,100,5,415
16750,100,5,415
16760,100,5,415
16770,100,5,415
16780,100,5,416
16790,100,5,416
16800,100,5,417
16810,100,5,417
16820,100,5,417
16830,100,5,417
16840,100,5,417
16850,100,5,417
16860,100,5,418
16870,100,5,418
16880,100,5,419
16890,100,5,419
16900,100,5,420
16910,100,5,420
16920,100,5,420
16930,100,5,420
16940,100,5,420
16950,100,5,420
16960,100,5,420
16970,100,5,420
16980,100,5,421
16990,100,5,421
17000,100,5,422
17010,100,5,422
17020,100,5,422
17030,100,5,422
17040,100,5,422
17050,100,5,422
17060,100,5,423
17070,100,5,423
17080,100,5,424
17090,100,5,424
17100,100,5,425
17110,100,5,425
17120,100,5,425
17130,100,5,425
17140,100,5,425
17150,100,5,425
17160,100,5,425
17170,100,5,425
17180,100,5,426
17190,100,5,426
17200,100,5,427
17210,100,5,427
17220,100,5,427
17230,100,5,427
17240,100,5,427
17250,100,5,427
17260,100,5,428
17270,100,5,428
17280,100,5,429
17290,100,5,429
17300,100,5,430
17310,100,5,430
17320,100,5,430
17330,100,5,430
17340,100,5,430
17350,100,5,430
17360,100,5,430
17370,100,5,430
17380,100,5,431
17390,100,5,431
17400,100,5,432
17410,100,5,432
17420,100,5,432
17430,100,5,432
17440,100,5,432
17450,100,5,432
17460,100,5,433
17470,100,5,433
17480,100,5,434
17490,100,5,434
17500,100,5,435
17510,100,5,435
17520,100,5,435
17530,100,5,435
17540,100,5,435
17550,100,5,435
17560,100,5,435
17570,100,5,435
17580,100,5,436
17590,100,5,436
17600,100,5,437
17610,100,5,437
17620,100,5,437
17630,100,5,437
17640,100,5,437
17650,100,5,437
17660,100,5,438
17670,100,5,438
17680,100,5,439
17690,100,5,439
17700,100,5,440
17710,100,5,440
17720,100,5,440
17730,100,5,440
17740,100,5,440
17750,100,5,440
17760,100,5,440
17770,100,5,440
17780,100,5,441
17790,100,5,441
17800,100,5,442
17810,100,5,442
17820,100,5,442
17830,100,5,442
17840,100,5,442
17850,100,5,442
17860,100,5,443
17870,100,5,443
17880,100,5,444
17890,100,5,444
17900,100,5,445
17910,100,5,445
17920,100,5,445
17930,100,5,445
17940,100,5,445
17950,100,5,445
17960,100,5,445
17970,100,5,445
17980,100,5,446
17990,100,5,446
18000,100,5,447
18010,100,5,447
18020,100,5,447
18030,100,5,447
18040,100,5,447
18050,100,5,447
18060,100,5,448
18070,100,5,448
18080,100,5,449
18090,100,5,449
18100,100,5,450
18110,100,5,450
18120,100,5,450
18130,100,5,450
18140,100,5,450
18150,100,5,450
18160,100,5,450
18170,100,5,450
18180,100,5,451
18190,100,5,451
18200,100,5,452
18210,100,5,452
18220,100,5,452
18230,100,5,452
18240,100,5,452
18250,100,5,452
18260,100,5,453
18270,100,5,453
18280,100,5,454
18290,100,5,454
18300,100,5,455
18310,100,5,455
18320,100,5,455
18330,100,5,455
18340,100,5,455
18350,100,5,455
18360,100,5,455
18370,100,5,455
18380,100,5,456
18390,100,5,456
18400,100,5,457
18410,100,5,457
18420,100,5,457
18430,100,5,457
18440,100,5,457
18450,100,5,457
18460,100,5,458
18470,100,5,458
18480,100,5,459
18490,100,5,459
18500,100,5,460
18510,100,5,460
18520,100,5,460
18530,100,5,460
18540,100,5,460
18550,100,5,460
18560,100,5,460
18570,100,5,460
18580,100,5,461
18590,100,5,461
18600,100,5,462
18610,100,5,462
18620,100,5,462
18630,100,5,462
18640,100,5,462
18650,100,5,462
18660,100,5,463
18670,100,5,463
18680,100,5,464
18690,100,5,464
18700,100,5,465
18710,100,5,465
18720,100,5,465
18730,100,5,465
18740,100,5,465
18750,100,5,465
18760,100,5,465
18770,100,5,465
18780,100,5,466
18790,100,5,466
18800,100,5,467
18810,100,5,467
18820,100,5,467
18830,100,5,467
18840,100,5,467
18850,100,5,467
18860,100,5,468
18870,100,5,468
18880,100,5,469
18890,100,5,469
18900,100,5,470
18910,100,5,470
18920,100,5,470
18930,100,5,470
18940,100,5,470
18950,100,5,470
18960,100,5,470
18970,100,5,470
18980,100,5,471
18990,100,5,471
19000,100,5,472
19010,100,5,472
19020,100,5,472
19030,100,5,472
19040,100,5,472
19050,100,5,472
19060,100,5,473
19070,100,5,473
19080,100,5,474
19090,100,5,474
19100,100,5,475
19110,100,5,475
19120,100,5,475
19130,100,5,475
19140,100,5,475
19150,100,5,475
19160,100,5,475
19170,100,5,475
19180,100,5,476
19190,100,5,476
19200,100,5,477
19210,100,5,477
19220,100,5,477
19230,100,5,477
19240,100,5,477
19250,100,5,477
19260,100,5,478
19270,100,5,478
19280,100,5,479
19290,100,5,479
19300,100,5,480
19310,100,5,480
19320,100,5,480
19330,100,5,480
19340,100,5,480
19350,100,5,480
19360,100,5,480
19370,100,5,480
19380,100,5,481
19390,100,5,481
19400,100,5,482
19410,100,5,482
19420,100,5,482
19430,100,5,482
19440,100,5,482
19450,100,5,482
19460,100,5,483
19470,100,5,483
19480,100,5,484
19490,100,5,484
19500,100,5,485
19510,100,5,485
19520,100,5,485
19530,100,5,485
19540,100,5,485
19550,100,5,485
19560,100,5,485
19570,100,5,485
19580,100,5,486
19590,100,5,486
19600,100,5,487
19610,100,5,487
19620,100,5,487
19630,100,5,487
19640,100,5,487
19650,100,5,487
19660,100,5,488
19670,100,5,488
19680,100,5,489
19690,100,5,489
19700,100,5,490
19710,100,5,490
19720,100,5,490
19730,100,5,490
19740,100,5,490
19750,100,5,490
19760,100,5,490
19770,100,5,490
19780,100,5,491
19790,100,5,491
19800,100,5,492
19810,100,5,492
19820,100,5,492
19830,100,5,492
19840,100,5,492
19850,100,5,492
19860,100,5,493
19870,100,5,493
19880,100,5,494
19890,100,5,494
19900,100,5,495
19910,100,5,495
19920,100,5,495
19930,100,5,495
19940,100,5,495
19950,100,5,495
19960,100,5,495
19970,100,5,495
19980,100,5,496
19990,100,5,496
20000,100,5,496
20010,100,5,496
20020,100,5,495
20030,100,5,495
20040,100,5,494
20050,100,5,494
20060,100,5,494
20070,100,5,494
20080,100,5,494
20090,100,5,494
20100,100,5,494
20110,100,5,494
20120,100,5,493
20130,100,5,493
20140,100,5,492
20150,100,5,492
20160,100,5,491
20170,100,5,491
20180,100,5,491
20190,100,5,491
20200,100,5,491
20210,100,5,491
20220,100,5,490
20230,100,5,490
20240,100,5,489
20250,100,5,489
20260,100,5,489
20270,100,5,489
20280,100,5,489
20290,100,5,489
20300,100,5,489
20310,100,5,489
20320,100,5,488
20330,100,5,488
20340,100,5,487
20350,100,5,487
20360,100,5,486
20370,100,5,486
20380,100,5,486
20390,100,5,486
20400,100,5,486
20410,100,5,486
20420,100,5,485
20430,100,5,485
20440,100,5,484
20450,100,5,484
20460,100,5,484
20470,100,5,484
20480,100,5,484
20490,100,5,484
20500,100,5,484
20510,100,5,484
20520,100,5,483
20530,100,5,483
20540,100,5,482
20550,100,5,482
20560,100,5,481
20570,100,5,481
20580,100,5,481
20590,100,5,481
20600,100,5,481
20610,100,5,481
20620,100,5,480
20630,100,5,480
20640,100,5,479
20650,100,5,479
20660,100,5,479
20670,100,5,479
20680,100,5,479
20690,100,5,479
20700,100,5,479
20710,100,5,479
20720,100,5,478
20730,100,5,478
20740,100,5,477
20750,100,5,477
20760,100,5,476
20770,100,5,476
20780,100,5,476
20790,100,5,476
20800,100,5,476
20810,100,5,476
20820,100,5,475
20830,100,5,475
20840,100,5,474
20850,100,5,474
20860,100,5,474
20870,100,5,474
20880,100,5,474
20890,100,5,474
20900,100,5,474
20910,100,5,474
20920,100,5,473
20930,100,5,473
20940,100,5,472
20950,100,5,472
20960,100,5,471
20970,100,5,471
20980,100,5,471
20990,100,5,471
21000,100,5,471
21010,100,5,471
21020,100,5,470
21030,100,5,470
21040,100,5,469
21050,100,5,469
21060,100,5,469
21070,100,5,469
21080,100,5,469
21090,100,5,469
21100,100,5,469
21110,100,5,469
21120,100,5,468
21130,100,5,468
21140,100,5,467
21150,100,5,467
21160,100,5,466
21170,100,5,466
21180,100,5,466
21190,100,5,466
21200,100,5,466
21210,100,5,466
21220,100,5,465
21230,100,5,465
21240,100,5,464
21250,100,5,464
21260,100,5,464
21270,100,5,464
21280,100,5,464
21290,100,5,464
21300,100,5,464
21310,100,5,464
21320,100,5,463
21330,100,5,463
21340,100,5,462
21350,100,5,462
21360,100,5,461
21370,100,5,461
21380,100,5,461
21390,100,5,461
21400,100,5,461
21410,100,5,461
21420,100,5,460
21430,100,5,460
21440,100,5,459
21450,100,5,459
21460,100,5,459
21470,100,5,459
21480,100,5,459
21490,100,5,459
21500,100,5,459
21510,100,5,459
21520,100,5,458
21530,100,5,458
21540,100,5,457
21550,100,5,457
21560,100,5,456
21570,100,5,456
21580,100,5,456
21590,100,5,456
21600,100,5,456
21610,100,5,456
21620,100,5,455
21630,100,5,455
21640,100,5,454
21650,100,5,454
21660,100,5,454
21670,100,5,454
21680,100,5,454
21690,100,5,454
21700,100,5,454
21710,100,5,454
21720,100,5,453
21730,100,5,453
21740,100,5,452
21750,100,5,452
21760,100,5,451
21770,100,5,451
21780,100,5,451
21790,100,5,451
21800,100,5,451
21810,100,5,451
21820,100,5,450
21830,100,5,450
21840,100,5,449
21850,100,5,449
21860,100,5,449
21870,100,5,449
21880,100,5,449
21890,100,5,449
21900,100,5,449
21910,100,5,449
21920,100,5,448
21930,100,5,448
21940,100,5,447
21950,100,5,447
21960,100,5,446
21970,100,5,446
21980,100,5,446
21990,100,5,446
22000,100,5,446
22010,100,5,446
22020,100,5,445
22030,100,5,445
22040,100,5,444
22050,100,5,444
22060,100,5,444
22070,100,5,444
22080,100,5,444
22090,100,5,444
22100,100,5,444
22110,100,5,444
22120,100,5,443
22130,100,5,443
22140,100,5,442
22150,100,5,442
22160,100,5,441
22170,100,5,441
22180,100,5,441
22190,100,5,441
22200,100,5,441
22210,100,5,441
22220,100,5,440
22230,100,5,440
22240,100,5,439
22250,100,5,439
22260,100,5,439
22270,100,5,439
22280,100,5,439
22290,100,5,439
22300,100,5,439
22310,100,5,439
22320,100,5,438
22330,100,5,438
22340,100,5,437
22350,100,5,437
22360,100,5,436
22370,100,5,436
22380,100,5,436
22390,100,5,436
22400,100,5,436
22410,100,5,436
22420,100,5,435
22430,100,5,435
22440,100,5,434
22450,100,5,434
22460,100,5,434
22470,100,5,434
22480,100,5,434
22490,100,5,434
22500,100,5,434
22510,100,5,434
22520,100,5,433
22530,100,5,433
22540,100,5,432
22550,100,5,432
22560,100,5,431
22570,100,5,431
22580,100,5,431
22590,100,5,431
22600,100,5,431
22610,100,5,431
22620,100,5,430
22630,100,5,430
22640,100,5,429
22650,100,5,429
22660,100,5,429
22670,100,5,429
22680,100,5,429
22690,100,5,429
22700,100,5,429
22710,100,5,429
22720,100,5,428
22730,100,5,428
22740,100,5,427
22750,100,5,427
22760,100,5,426
22770,100,5,426
22780,100,5,426
22790,100,5,426
22800,100,5,426
22810,100,5,426
22820,100,5,425
22830,100,5,425
22840,100,5,424
22850,100,5,424
22860,100,5,424
22870,100,5,424
22880,100,5,424
22890,100,5,424
22900,100,5,424
22910,100,5,424
22920,100,5,423
22930,100,5,423
22940,100,5,422
22950,100,5,422
22960,100,5,421
22970,100,5,421
22980,100,5,421
22990,100,5,421
23000,100,5,421
23010,100,5,421
23020,100,5,420
23030,100,5,420
23040,100,5,419
23050,100,5,419
23060,100,5,419
23070,100,5,419
23080,100,5,419
23090,100,5,419
23100,100,5,419
23110,100,5,419
23120,100,5,418
23130,100,5,418
23140,100,5,417
23150,100,5,417
23160,100,5,416
23170,100,5,416
23180,100,5,416
23190,100,5,416
23200,100,5,416
23210,100,5,416
23220,100,5,415
23230,100,5,415
23240,100,5,414
23250,100,5,414
23260,100,5,414
23270,100,5,414
23280,100,5,414
23290,100,5,414
23300,100,5,414
23310,100,5,414
23320,100,5,413
23330,100,5,413
23340,100,5,412
23350,100,5,412
23360,100,5,411
23370,100,5,411
23380,100,5,411
23390,100,5,411
23400,100,5,411
23410,100,5,411
23420,100,5,410
23430,100,5,410
23440,100,5,409
23450,100,5,409
23460,100,5,409
23470,100,5,409
23480,100,5,409
23490,100,5,409
23500,100,5,409
23510,100,5,409
23520,100,5,408
23530,100,5,408
23540,100,5,407
23550,100,5,407
23560,100,5,406
23570,100,5,406
23580,100,5,406
23590,100,5,406
23600,100,5,406
23610,100,5,406
23620,100,5,405
23630,100,5,405
23640,100,5,404
23650,100,5,404
23660,100,5,404
23670,100,5,404
23680,100,5,404
23690,100,5,404
23700,100,5,404
23710,100,5,404
23720,100,5,403
23730,100,5,403
23740,100,5,402
23750,100,5,402
23760,100,5,401
23770,100,5,401
23780,100,5,401
23790,100,5,401
23800,100,5,401
23810,100,5,401
23820,100,5,400
23830,100,5,400
23840,100,5,399
23850,100,5,399
23860,100,5,399
23870,100,5,399
23880,100,5,399
23890,100,5,399
23900,100,5,399
23910,100,5,399
23920,100,5,398
23930,100,5,398
23940,100,5,397
23950,100,5,397
23960,100,5,396
23970,100,5,396
23980,100,5,396
23990,100,5,396
24000,100,5,396
24010,100,5,396
24020,100,5,395
24030,100,5,395
24040,100,5,394
24050,100,5,394
24060,100,5,394
24070,100,5,394
24080,100,5,394
24090,100,5,394
24100,100,5,394
24110,100,5,394
24120,100,5,393
24130,100,5,393
24140,100,5,392
24150,100,5,392
24160,100,5,391
24170,100,5,391
24180,100,5,391
24190,100,5,391
24200,100,5,391
24210,100,5,391
24220,100,5,390
24230,100,5,390
24240,100,5,389
24250,100,5,389
24260,100,5,389
24270,100,5,389
24280,100,5,389
24290,100,5,389
24300,100,5,389
24310,100,5,389
24320,100,5,388
24330,100,5,388
24340,100,5,387
24350,100,5,387
24360,100,5,386
24370,100,5,386
24380,100,5,386
24390,100,5,386
24400,100,5,386
24410,100,5,386
24420,100,5,385
24430,100,5,385
24440,100,5,384
24450,100,5,384
24460,100,5,384
24470,100,5,384
24480,100,5,384
24490,100,5,384
24500,100,5,384
24510,100,5,384
24520,100,5,383
24530,100,5,383
24540,100,5,382
24550,100,5,382
24560,100,5,381
24570,100,5,381
24580,100,5,381
24590,100,5,381
24600,100,5,381
24610,100,5,381
24620,100,5,380
24630,100,5,380
24640,100,5,379
24650,100,5,379
24660,100,5,379
24670,100,5,379
24680,100,5,379
24690,100,5,379
24700,100,5,379
24710,100,5,379
24720,100,5,378
24730,100,5,378
24740,100,5,377
24750,100,5,377
24760,100,5,376
24770,100,5,376
24780,100,5,376
24790,100,5,376
24800,100,5,376
24810,100,5,376
24820,100,5,375
24830,100,5,375
24840,100,5,374
24850,100,5,374
24860,100,5,374
24870,100,5,374
24880,100,5,374
24890,100,5,374
24900,100,5,374
24910,100,5,374
24920,100,5,373
24930,100,5,373
24940,100,5,372
24950,100,5,372
24960,100,5,371
24970,100,5,371
24980,100,5,371
24990,100,5,371
25000,100,5,371
25010,100,5,371
25020,100,5,370
25030,100,5,370
25040,100,5,369
25050,100,5,369
25060,100,5,369
25070,100,5,369
25080,100,5,369
25090,100,5,369
25100,100,5,369
25110,100,5,369
25120,100,5,368
25130,100,5,368
25140,100,5,367
25150,100,5,367
25160,100,5,366
25170,100,5,366
25180,100,5,366
25190,100,5,366
25200,100,5,366
25210,100,5,366
25220,100,5,365
25230,100,5,365
25240,100,5,364
25250,100,5,364
25260,100,5,364
25270,100,5,364
25280,100,5,364
25290,100,5,364
25300,100,5,364
25310,100,5,364
25320,100,5,363
25330,100,5,363
25340,100,5,362
25350,100,5,362
25360,100,5,361
25370,100,5,361
25380,100,5,361
25390,100,5,361
25400,100,5,361
25410,100,5,361
25420,100,5,360
25430,100,5,360
25440,100,5,359
25450,100,5,359
25460,100,5,359
25470,100,5,359
25480,100,5,359
25490,100,5,359
25500,100,5,359
25510,100,5,359
25520,100,5,358
25530,100,5,358
25540,100,5,357
25550,100,5,357
25560,100,5,356
25570,100,5,356
25580,100,5,356
25590,100,5,356
25600,100,5,356
25610,100,5,356
25620,100,5,355
25630,100,5,355
25640,100,5,354
25650,100,5,354
25660,100,5,354
25670,100,5,354
25680,100,5,354
25690,100,5,354
25700,100,5,354
25710,100,5,354
25720,100,5,353
25730,100,5,353
25740,100,5,352
25750,100,5,352
25760,100,5,351
25770,100,5,351
25780,100,5,351
25790,100,5,351
25800,100,5,351
25810,100,5,351
25820,100,5,350
25830,100,5,350
25840,100,5,349
25850,100,5,349
25860,100,5,349
25870,100,5,349
25880,100,5,349
25890,100,5,349
25900,100,5,349
25910,100,5,349
25920,100,5,348
25930,100,5,348
25940,100,5,347
25950,100,5,347
25960,100,5,346
25970,100,5,346
25980,100,5,346
25990,100,5,346
26000,100,5,346
26010,100,5,346
26020,100,5,345
26030,100,5,345
26040,100,5,344
26050,100,5,344
26060,100,5,344
26070,100,5,344
26080,100,5,344
26090,100,5,344
26100,100,5,344
26110,100,5,344
26120,100,5,343
26130,100,5,343
26140,100,5,342
26150,100,5,342
26160,100,5,341
26170,100,5,341
26180,100,5,341
26190,100,5,341
26200,100,5,341
26210,100,5,341
26220,100,5,340
26230,100,5,340
26240,100,5,339
26250,100,5,339
26260,100,5,339
26270,100,5,339
26280,100,5,339
26290,100,5,339
26300,100,5,339
26310,100,5,339
26320,100,5,338
26330,100,5,338
26340,100,5,337
26350,100,5,337
26360,100,5,336
26370,100,5,336
26380,100,5,336
26390,100,5,336
26400,100,5,336
26410,100,5,336
26420,100,5,335
26430,100,5,335
26440,100,5,334
26450,100,5,334
26460,100,5,334
26470,100,5,334
26480,100,5,334
26490,100,5,334
26500,100,5,334
26510,100,5,334
26520,100,5,333
26530,100,5,333
26540,100,5,332
26550,100,5,332
26560,100,5,331
26570,100,5,331
26580,100,5,331
26590,100,5,331
26600,100,5,331
26610,100,5,331
26620,100,5,330
26630,100,5,330
26640,100,5,329
26650,100,5,329
26660,100,5,329
26670,100,5,329
26680,100,5,329
26690,100,5,329
26700,100,5,329
26710,100,5,329
26720,100,5,328
26730,100,5,328
26740,100,5,327
26750,100,5,327
26760,100,5,326
26770,100,5,326
26780,100,5,326
26790,100,5,326
26800,100,5,326
26810,100,5,326
26820,100,5,325
26830,100,5,325
26840,100,5,324
26850,100,5,324
26860,100,5,324
26870,100,5,324
26880,100,5,324
26890,100,5,324
26900,100,5,324
26910,100,5,324
26920,100,5,323
26930,100,5,323
26940,100,5,322
26950,100,5,322
26960,100,5,321
26970,100,5,321
26980,100,5,321
26990,100,5,321
27000,100,5,321
27010,100,5,321
27020,100,5,320
27030,100,5,320
27040,100,5,319
27050,100,5,319
27060,100,5,319
27070,100,5,319
27080,100,5,319
27090,100,5,319
27100,100,5,319
27110,100,5,319
27120,100,5,318
27130,100,5,318
27140,100,5,317
27150,100,5,317
27160,100,5,316
27170,100,5,316
27180,100,5,316
27190,100,5,316
27200,100,5,316
27210,100,5,316
27220,100,5,315
27230,100,5,315
27240,100,5,314
27250,100,5,314
27260,100,5,314
27270,100,5,314
27280,100,5,314
27290,100,5,314
27300,100,5,314
27310,100,5,314
27320,100,5,313
27330,100,5,313
27340,100,5,312
27350,100,5,312
27360,100,5,311
27370,100,5,311
27380,100,5,311
27390,100,5,311
27400,100,5,311
27410,100,5,311
27420,100,5,310
27430,100,5,310
27440,100,5,309
27450,100,5,309
27460,100,5,309
27470,100,5,309
27480,100,5,309
27490,100,5,309
27500,100,5,309
27510,100,5,309
27520,100,5,308
27530,100,5,308
27540,100,5,307
27550,100,5,307
27560,100,5,306
27570,100,5,306
27580,100,5,306
27590,100,5,306
27600,100,5,306
27610,100,5,306
27620,100,5,305
27630,100,5,305
27640,100,5,304
27650,100,5,304
27660,100,5,304
27670,100,5,304
27680,100,5,304
27690,100,5,304
27700,100,5,304
27710,100,5,304
27720,100,5,303
27730,100,5,303
27740,100,5,302
27750,100,5,302
27760,100,5,301
27770,100,5,301
27780,100,5,301
27790,100,5,301
27800,100,5,301
27810,100,5,301
27820,100,5,300
27830,100,5,300
27840,100,5,299
27850,100,5,299
27860,100,5,299
27870,100,5,299
27880,100,5,299
27890,100,5,299
27900,100,5,299
27910,100,5,299
27920,100,5,298
27930,100,5,298
27940,100,5,297
27950,100,5,297
27960,100,5,296
27970,100,5,296
27980,100,5,296
27990,100,5,296
28000,100,5,296
28010,100,5,296
28020,100,5,295
28030,100,5,295
28040,100,5,294
28050,100,5,294
28060,100,5,294
28070,100,5,294
28080,100,5,294
28090,100,5,294
28100,100,5,294
28110,100,5,294
28120,100,5,293
28130,100,5,293
28140,100,5,292
28150,100,5,292
28160,100,5,291
28170,100,5,291
28180,100,5,291
28190,100,5,291
28200,100,5,291
28210,100,5,291
28220,100,5,290
28230,100,5,290
28240,100,5,289
28250,100,5,289
28260,100,5,289
28270,100,5,289
28280,100,5,289
28290,100,5,289
28300,100,5,289
28310,100,5,289
28320,100,5,288
28330,100,5,288
28340,100,5,287
28350,100,5,287
28360,100,5,286
28370,100,5,286
28380,100,5,286
28390,100,5,286
28400,100,5,286
28410,100,5,286
28420,100,5,285
28430,100,5,285
28440,100,5,284
28450,100,5,284
28460,100,5,284
28470,100,5,284
28480,100,5,284
28490,100,5,284
28500,100,5,284
28510,100,5,284
28520,100,5,283
28530,100,5,283
28540,100,5,282
28550,100,5,282
28560,100,5,281
28570,100,5,281
28580,100,5,281
28590,100,5,281
28600,100,5,281
28610,100,5,281
28620,100,5,280
28630,100,5,280
28640,100,5,279
28650,100,5,279
28660,100,5,279
28670,100,5,279
28680,100,5,279
28690,100,5,279
28700,100,5,279
28710,100,5,279
28720,100,5,278
28730,100,5,278
28740,100,5,277
28750,100,5,277
28760,100,5,276
28770,100,5,276
28780,100,5,276
28790,100,5,276
28800,100,5,276
28810,100,5,276
28820,100,5,275
28830,100,5,275
28840,100,5,274
28850,100,5,274
28860,100,5,274
28870,100,5,274
28880,100,5,274
28890,100,5,274
28900,100,5,274
28910,100,5,274
28920,100,5,273
28930,100,5,273
28940,100,5,272
28950,100,5,272
28960,100,5,271
28970,100,5,271
28980,100,5,271
28990,100,5,271
29000,100,5,271
29010,100,5,271
29020,100,5,270
29030,100,5,270
29040,100,5,269
29050,100,5,269
29060,100,5,269
29070,100,5,269
29080,100,5,269
29090,100,5,269
29100,100,5,269
29110,100,5,269
29120,100,5,268
29130,100,5,268
29140,100,5,267
29150,100,5,267
29160,100,5,266
29170,100,5,266
29180,100,5,266
29190,100,5,266
29200,100,5,266
29210,100,5,266
29220,100,5,265
29230,100,5,265
29240,100,5,264
29250,100,5,264
29260,100,5,264
29270,100,5,264
29280,100,5,264
29290,100,5,264
29300,100,5,264
29310,100,5,264
29320,100,5,263
29330,100,5,263
29340,100,5,262
29350,100,5,262
29360,100,5,261
29370,100,5,261
29380,100,5,261
29390,100,5,261
29400,100,5,261
29410,100,5,261
29420,100,5,260
29430,100,5,260
29440,100,5,259
29450,100,5,259
29460,100,5,259
29470,100,5,259
29480,100,5,259
29490,100,5,259
29500,100,5,259
29510,100,5,259
29520,100,5,258
29530,100,5,258
29540,100,5,257
29550,100,5,257
29560,100,5,256
29570,100,5,256
29580,100,5,256
29590,100,5,256
29600,100,5,256
29610,100,5,256
29620,100,5,255
29630,100,5,255
29640,100,5,254
29650,100,5,254
29660,100,5,254
29670,100,5,254
29680,100,5,254
29690,100,5,254
29700,100,5,254
29710,100,5,254
29720,100,5,253
29730,100,5,253
29740,100,5,252
29750,100,5,252
29760,100,5,251
29770,100,5,251
29780,100,5,251
29790,100,5,251
29800,100,5,251
29810,100,5,251
29820,100,5,250
29830,100,5,250
29840,100,5,249
29850,100,5,249
29860,100,5,249
29870,100,5,249
29880,100,5,249
29890,100,5,249
29900,100,5,249
29910,100,5,249
29920,100,5,248
29930,100,5,248
29940,100,5,247
29950,100,5,247
29960,100,5,246
29970,100,5,246
29980,100,5,246
29990,100,5,246
30000,100,5,246
30010,100,5,246
30020,100,5,245
30030,100,5,245
30040,100,5,244
30050,100,5,244
30060,100,5,244
30070,100,5,244
30080,100,5,244
30090,100,5,244
30100,100,5,244
30110,100,5,244
30120,100,5,243
30130,100,5,243
30140,100,5,242
30150,100,5,242
30160,100,5,241
30170,100,5,241
30180,100,5,241
30190,100,5,241
30200,100,5,241
30210,100,5,241
30220,100,5,240
30230,100,5,240
30240,100,5,239
30250,100,5,239
30260,100,5,239
30270,100,5,239
30280,100,5,239
30290,100,5,239
30300,100,5,239
30310,100,5,239
30320,100,5,238
30330,100,5,238
30340,100,5,237
30350,100,5,237
30360,100,5,236
30370,100,5,236
30380,100,5,236
30390,100,5,236
30400,100,5,236
30410,100,5,236
30420,100,5,235
30430,100,5,235
30440,100,5,234
30450,100,5,234
30460,100,5,234
30470,100,5,234
30480,100,5,234
30490,100,5,234
30500,100,5,234
30510,100,5,234
30520,100,5,233
30530,100,5,233
30540,100,5,232
30550,100,5,232
30560,100,5,231
30570,100,5,231
30580,100,5,231
30590,100,5,231
30600,100,5,231
30610,100,5,231
30620,100,5,230
30630,100,5,230
30640,100,5,229
30650,100,5,229
30660,100,5,229
30670,100,5,229
30680,100,5,229
30690,100,5,229
30700,100,5,229
30710,100,5,229
30720,100,5,228
30730,100,5,228
30740,100,5,227
30750,100,5,227
30760,100,5,226
30770,100,5,226
30780,100,5,226
30790,100,5,226
30800,100,5,226
30810,100,5,226
30820,100,5,225
30830,100,5,225
30840,100,5,224
30850,100,5,224
30860,100,5,224
30870,100,5,224
30880,100,5,224
30890,100,5,224
30900,100,5,224
30910,100,5,224
30920,100,5,223
30930,100,5,223
30940,100,5,222
30950,100,5,222
30960,95,7,219
30970,95,7,219
30980,95,7,219
30990,95,7,219
31000,95,7,219
31010,95,7,219
31020,95,7,218
31030,95,7,218
31040,80,8,216
31050,80,8,216
31060,80,8,216
31070,80,8,216
31080,80,8,216
31090,80,8,216
